variation,,0,1,2,3,4
0,0,8.178271484375e-05,0.011945227619171142,1.4685821533203124e-07,1.5149879455566406e-07,0.355563255487442
0,1,0.011945227619171142,0.4716560472717285,1.1941226959228515e-05,1.0151689529418944e-05,32.3030722232151
0,2,1.4685821533203124e-07,1.1941226959228515e-05,-4.9591064453125e-11,1.468658447265625e-10,0.00022525668907165527
0,3,1.5149879455566406e-07,1.0151689529418944e-05,1.468658447265625e-10,4.1961669921875e-11,0.0002751925849914551
0,4,0.355563255487442,32.3030722232151,0.00022525668907165527,0.0002751925849914551,195.5396396725769
