variation,,0,1,2,3,4
0,0,9.214635467529297e-05,0.030683471437454223,1.3801574707031249e-08,4.4739532470703124e-07,0.3994404132480621
0,1,0.030683471437454223,3.1338239353981017,2.7424144744873044e-06,0.00017255101966857908,81.11859939086341
0,2,1.3801574707031249e-08,2.7424144744873044e-06,-1.9073486328124998e-11,-3.6239624023437496e-11,2.3914241790771484e-06
0,3,4.4739532470703124e-07,0.00017255101966857908,-3.6239624023437496e-11,-5.53131103515625e-11,7.546697616577148e-05
0,4,0.3994404132480621,81.11859939086341,2.3914241790771484e-06,7.546697616577148e-05,155.368925530632
