variation,,0,1,2,3,4
0,0,5.016708374023437e-08,0.008176036036491394,1.018524169921875e-09,6.21795654296875e-10,0.0002894388084411621
0,1,0.008176036036491394,236.8759207471466,2.785237121582031e-05,1.838067817687988e-05,9.098229060699463
0,2,1.018524169921875e-09,2.785237121582031e-05,-1.7547607421875e-10,-5.7220458984374995e-11,1.3130474090576172e-06
0,3,6.21795654296875e-10,1.838067817687988e-05,-5.7220458984374995e-11,3.814697265625e-12,7.608013153076172e-07
0,4,0.0002894388084411621,9.098229060699463,1.3130474090576172e-06,7.608013153076172e-07,0.15606402048492432
